activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003016613,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,215000.0,80.0,5.625,0.048,2,11258.47,NA,5975.52,4380.52,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,73,37,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,6109,58.47,105700,78.3,1495,1907,20
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003010400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,3,32,1,2,2,2,295000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,104,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,4,,,,4591,29.93,105700,94.85,1102,1397,57
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003016301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,31,1,2,2,2,465000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,149,40,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,3,,,,,4,,,,7385,54.75,105700,97.65,1611,1831,20
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001041900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,32,1,2,2,2,235000.0,77.288,5.99,0.545,2,14705.95,NA,8963.0,7368.0,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,130,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5289,17.62,85300,103.32,1760,2179,26
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014705,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,32,1,2,2,2,265000.0,77.647,5.99,0.458,2,14945.87,NA,8560.92,8560.92,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,126,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,3,,,,,10,,,,5891,44.63,105700,95.83,1229,1783,48
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003012400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,3,32,1,2,2,2,265000.0,96.763,5.25,-0.619,2,16157.78,NA,14275.83,14275.83,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,42,47,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,4637,49.43,105700,89.26,1301,1851,68
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003016610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,32,1,2,2,1,345000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,160,NA,9,9,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,7062,46.81,105700,75.37,1946,2623,14
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,245000.0,78.664,7.5,1.467,2,9069.59,NA,7411.64,7411.64,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,145,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,1910,36.02,105700,100,537,690,52
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003010200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,315000.0,74.82,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,82,45,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,3,,,,,6,,,,2034,37.22,105700,113.59,634,693,63
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001040203,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,3,4,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,44,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5182,47.2,85300,87.98,1516,1950,20
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001042802,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,32,1,2,2,2,375000.0,99.956,6.625,0.891,2,16360.26,NA,2256.21,2256.21,,300,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,68,49,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5612,30.2,85300,120.51,1620,2330,28
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003013906,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,365000.0,72.525,5.625,0.065,2,21499.5,NA,13452.05,11857.05,,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,73,49,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,4648,62.13,105700,110.14,955,1526,21
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,4,1,2,2,2,135000.0,45.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,39,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,4,,,,3517,43.87,93300,89,918,1211,35
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,32,1,2,2,2,145000.0,59.832,5.625,-0.267,2,8290.52,NA,4068.57,4068.57,7.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,28,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,5604,78.23,93300,54.94,716,1518,46
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003016808,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,3,32,1,2,2,2,395000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,135,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,7377,39.54,105700,136.73,1744,1872,14
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014906,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,245000.0,80.0,5.75,0.108,2,16843.73,NA,10796.78,9201.78,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,87,30%-<36%,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,>74,Yes,Yes,1,1,3,,,,,10,,,,5339,70.63,105700,56.91,961,1392,32
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001040206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,365000.0,80.0,4.875,-0.695,2,19553.54,NA,11371.59,9776.59,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,209,39,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,7643,47.61,85300,103.52,2299,2423,15
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003010200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,335000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,76,49,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,3,,,,,6,,,,2034,37.22,105700,113.59,634,693,63
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050405,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,2,32,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,92,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4378,38.85,93300,72.04,1372,1803,46
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014907,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,3,0,2,2,32,1,2,2,2,215000.0,64.615,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,48,50%-60%,1,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,3,,,,,6,,,,4921,67.83,105700,68.41,1411,1989,33
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,2,1,4,1,2,2,2,105000.0,32.615,6.625,0.43,2,6567.03,NA,4794.08,3199.08,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,53,20%-<30%,1,10,1,12,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,4616,31.85,93300,78.37,1700,2187,19
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003010703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,2,2,2,32,1,2,2,2,285000.0,77.808,6.625,0.918,2,16665.05,NA,9848.1,9848.1,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,151,44,1,9,2,,,,,2,,,,,2,2,6,,,,,3,,,,,2,2,2,2,2,2,65-74,45-54,Yes,No,1,1,3,,,,,10,,,,2036,45.53,105700,87.28,503,627,69
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,2,1,32,1,2,2,2,175000.0,76.444,5.99,-0.197,2,9927.71,NA,8269.76,8269.76,0.05,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,37,44,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4827,47.88,105700,67.94,1080,1316,56
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003013903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,185000.0,52.683,5.625,-0.575,2,9824.55,NA,8661.6,8661.6,1.0,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,38,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,1,,,,,10,,,,4820,50.39,105700,122.81,1344,1547,32
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003016806,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,32,1,2,2,2,625000.0,99.68,5.99,-0.47,2,15706.51,NA,13531.56,13531.56,,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,184,49,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6347,44.62,105700,118.95,1613,1722,15
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001042204,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,3,32,1,2,2,2,525000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,119,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4773,43.33,85300,156.64,1194,1436,16
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050604,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,3,32,1,2,2,2,335000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,94,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,4674,40.69,93300,95.16,1102,1614,21
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014803,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,2,2,3,32,1,2,2,2,335000.0,77.103,5.625,-0.235,2,8587.65,NA,6497.7,6497.7,98.45,180,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,140,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,4150,32.17,105700,84.45,1452,1238,37
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005051502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,215000.0,59.9,6.125,-0.03,2,10790.82,NA,9462.87,7867.87,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,45,40,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,3228,27.48,93300,100.02,957,1253,26
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003016301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,3,2,1,4,1,2,2,2,165000.0,49.536,7.125,0.912,2,7303.75,NA,5495.8,3900.8,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,80,20%-<30%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,7385,54.75,105700,97.65,1611,1831,20
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050708,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Sex Not Available,3,0,2,2,32,1,2,2,2,295000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,58,>60%,1,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,3,3,2,2,55-64,>74,No,Yes,1,1,3,,,,,1,,,,2774,20.37,93300,83.73,1074,1732,16
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001040206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,2,32,1,2,2,2,355000.0,73.333,5.75,-0.177,2,16537.89,NA,8380.94,8380.94,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,107,47,3,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,3,,,,,10,,,,7643,47.61,85300,103.52,2299,2423,15
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003000200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,32,1,2,2,2,195000.0,80.0,5.75,-0.248,2,8070.79,NA,2780.84,1185.84,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,41,50%-60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,5298,84.5,105700,102.78,1588,2179,64
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003012000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,4,1,2,2,2,85000.0,24.412,7.5,1.405,2,5386.88,NA,3728.93,2133.93,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,41,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4334,38.81,105700,76.13,1355,1649,55
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001040100,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,2,31,1,2,2,2,255000.0,79.365,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,315000,2,1,1,1,1,NA,23,>60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,65-74,No,Yes,1,1,3,,,,,1,,,,7315,19.26,85300,108.04,2067,2849,26
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005051013,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,335000.0,76.471,5.5,-0.119,2,23294.07,NA,15804.62,14209.62,,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,65,48,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,3686,13.27,93300,116.52,1534,1907,17
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001042900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,32,1,2,2,2,355000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,115,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5105,23.58,85300,100.77,1505,2040,29
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005051802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,32,1,2,2,2,115000.0,53.659,6.99,1.357,2,7570.91,NA,3865.96,2270.96,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,47,50%-60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,4354,49.36,93300,68.81,737,1546,58
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003013905,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,215000.0,73.288,6.25,0.446,2,11101.4,NA,5576.45,5576.45,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,57,43,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,3,,,,,10,,,,4169,64.74,105700,94.6,612,881,27
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001040203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,4,0,2,2,32,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,37,NA,9,9,2,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,3,,,,,10,,,,5182,47.2,85300,87.98,1516,1950,20
2023,549300AG64NHILB7ZP05,20100,DE,10001,10001040206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,4,0,2,2,32,1,2,2,2,385000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,98,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,3,,,,,10,,,,7643,47.61,85300,103.52,2299,2423,15
2023,549300AG64NHILB7ZP05,41540,DE,10005,10005050101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,32,1,2,2,2,105000.0,31.077,7.5,1.225,2,4739.45,NA,3059.5,1464.5,100.0,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,57,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,4013,21.85,93300,100.07,1252,1568,28
2023,549300AG64NHILB7ZP05,48864,DE,10003,10003014302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,325000.0,91.429,6.875,0.529,2,3584.35,NA,895.0,,675.2,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,125,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4908,33.52,105700,154.94,829,1039,50
